id,duration,trp0,trp1,trp2,trp3,trp4,trp5,trp6,trp7,grp
111,28,34.358152374172,0,0,216.48901830966,158.79149089329,0,243.27304579518,0,0
112,23,0,192.0797426214,156.06256936145,0,27.028338875453,0,0,156.69973250805,24.674053751183
113,27,0,204.88505879616,0,0,293.93318527055,145.03859105215,0,0,0
114,23,32.337084587456,0,161.17937491429,20.29584546653,0,0,0,67.157028217737,107.94898516143
115,24,127.32727056311,19.20797426214,199.55541656054,263.8459910649,0,68.41442974158,268.54816743623,0,0
116,16,40.42135573432,0,202.11381933696,243.55014559836,0,153.24832262114,205.36036333359,0,0
117,25,40.42135573432,91.771432585781,0,0,27.028338875453,0,88.4629257437,141.02975925725,234.40351063624
118,20,141.47474507012,104.57674876054,0,317.96824564231,324.34006650543,123.14597353484,97.941096359096,0,24.674053751183
119,24,0,0,0,0,0,0,0,0,0
120,29,133.39047392326,19.20797426214,135.59534715011,0,179.06274504988,0,0,24.624243679837,55.516620940163
121,21,46.484559094468,0,184.20499990204,104.86186824374,81.085016626359,2.7365771896632,85.303535538568,8.9542704290316,0
122,22,129.34833834982,128.0531617476,0,128.54035462136,0,112.19966477619,255.9106066157,0,58.600877659061
123,15,103.07445712252,0,0,209.72373648748,0,30.102349086295,0,163.41543532983,0
124,12,0,0,0,182.66260919877,0,210.71644360407,0,125.35978600644,98.696215004734
125,14,0,110.97940684792,0,0,0,191.56040327642,0,8.9542704290316,0
126,11,185.93823637787,0,66.518472186848,0,0,0,0,217.14105790402,203.56094344726
127,18,0,0,189.32180545487,142.07091826571,0,0,205.36036333359,0,206.64520016616
128,10,48.505626881184,0,0,206.34109557639,0,32.838926275959,50.550243282114,0,101.78047172363
129,27,155.62221957713,140.85847792236,0,233.4022228651,216.22671100362,0,0,0,0
130,12,185.93823637787,153.66379409712,66.518472186848,0,0,2.7365771896632,255.9106066157,0,151.128579226
131,24,0,0,237.9314582068,0,77.706474266927,134.0922822935,0,0,0
132,16,0,0,232.81465265397,40.591690933061,253.39067695737,0,0,118.64408318467,0
133,12,131.36940613654,0,0,152.21884099898,0,0,0,107.45124514838,144.9600657882
134,11,56.589898028048,213.421936246,207.2306248898,0,0,0,249.59182620544,205.94821986773,98.696215004734
135,27,147.53794843027,0,38.376041646258,0,111.49189786124,142.30201386249,0,149.98402968628,33.926823907877
136,26,0,96.039871310701,148.3873610322,0,94.599186064085,32.838926275959,271.70755764136,87.304136683058,0
137,13,111.15872826938,0,125.36173604444,0,27.028338875453,202.50671203508,0,31.339946501611,302.257158452
138,19,181.89610080444,36.28172916182,99.777708280272,0,0,71.151006931244,31.593902051321,0,191.22391657167
139,23,76.800575895209,132.32160047252,158.62097213787,0,0,13.682885948316,0,76.111298646769,191.22391657167
140,14,0,12.80531617476,0,0,20.27125415659,60.204698172591,303.30145969269,87.304136683058,209.72945688506
141,21,0,153.66379409712,168.85458324354,0,287.17610055169,117.67281915552,0,8.9542704290316,0
142,19,151.5800840037,0,176.52979157279,175.8973273766,0,0,265.3887772311,98.496974719348,123.37026875592
143,22,70.737372535061,104.57674876054,40.934444422676,0,0,21.892617517306,0,199.23251704595,0
144,21,56.589898028048,128.0531617476,0,0,0,259.97483301801,195.88219271819,109.68981275564,70.937904534652
145,20,46.484559094468,0,0,243.55014559836,280.41901583282,229.87248393171,15.796951025661,0,246.74053751183
146,20,200.08571088489,147.26113600974,0,152.21884099898,0,145.03859105215,0,102.97410993386,0
147,11,0,121.65050366022,0,40.591690933061,0,0,0,172.36970575886,0
148,14,74.779508108493,130.18738111006,0,0,0,41.048657844948,0,214.90249029676,24.674053751183
149,24,149.55901621699,46.95282597412,2.5584027764172,0,0,0,0,0,0
150,14,36.379220160888,0,17.908819434921,0,0,136.82885948316,157.96951025661,0,148.0443225071
151,30,0,0,30.700833317007,0,0,218.92617517306,0,0,0
152,22,0,66.16080023626,0,0,0,0,211.67914374385,0,12.337026875592
153,21,0,108.84518748546,0,0,297.31172762998,183.35067170744,0,0,0
154,26,0,157.93223282204,138.15374992653,0,0,180.61409451777,259.06999682084,0,0
155,13,62.653101388196,87.502993860861,0,202.9584546653,114.87044022067,136.82885948316,0,205.94821986773,277.58310470081
156,11,0,149.3953553722,0,0,0,62.941275362254,0,0,0
157,29,56.589898028048,179.27442644664,125.36173604444,277.37655470925,236.49796516021,0,142.17255923095,136.55262404273,0
158,20,151.5800840037,153.66379409712,15.350416658503,172.51468646551,60.813762469769,49.258389413938,230.63548497465,31.339946501611,0
159,15,54.568830241332,0,0,0,118.24898258011,0,0,136.55262404273,252.90905094963
160,10,0,0,0,334.88145019775,0,0,88.4629257437,78.349866254027,21.589797032285
161,18,18.189610080444,0,0,0,13.514169437726,0,0,69.395595824995,0
162,20,0,0,0,0,310.82589706771,259.97483301801,0,0,0
163,21,40.42135573432,213.421936246,0,0,0,202.50671203508,246.43243600031,170.1311381516,6.1685134377959
164,29,0,0,189.32180545487,0,0,145.03859105215,0,217.14105790402,0
165,19,84.884847042073,0,248.16506931247,128.54035462136,54.056677750906,0,0,208.18678747499,197.39243000947
166,16,0,0,0,233.4022228651,0,114.93624196585,0,0,0
167,23,8.0842711468641,0,61.401666634013,50.739613666326,0,0,0,0,0
168,14,24.252813440592,4.26843872492,0,314.58560473122,0,229.87248393171,0,4.4771352145158,40.095337345673
169,25,139.45367728341,0,0,0,0,0,293.82328907729,0,0
170,14,0,106.710968123,0,0,0,158.72147700047,0,0,0
171,25,88.926982615505,51.22126469904,0,0,334.47569358373,183.35067170744,0,196.9939494387,0
172,29,157.64328736385,153.66379409712,0,0,138.5202367367,10.946308758653,0,158.93830011531,0
173,16,0,91.771432585781,220.02263877188,165.74940464333,317.58298178657,0,0,154.4611649008,185.05540313388
174,24,0,0,0,301.05504108687,0,0,85.303535538568,0,0
175,12,97.011253762369,196.34818134632,125.36173604444,145.4535591768,0,0,0,0,0
176,11,0,0,0,277.37655470925,233.11942280078,0,0,111.9283803629,0
177,24,0,0,0,0,307.44735470828,249.02852425935,205.36036333359,0,0
178,18,119.24299941624,132.32160047252,0,0,0,0,309.62024010295,49.248487359674,185.05540313388
179,14,0,140.85847792236,43.492847199093,0,37.163965953748,123.14597353484,91.622315948832,163.41543532983,0
180,30,0,36.28172916182,0,0,0,139.56543667282,0,0,0
181,12,202.1067786716,0,0,206.34109557639,182.44128740931,0,0,0,172.71837625828
182,10,194.02250752474,115.24784557284,217.46423599546,0,0,16.419463137979,110.57865717963,102.97410993386,0
183,23,30.31601680074,0,0,0,0,0,167.447680872,190.27824661692,0
184,22,123.28513498968,0,92.10249995102,158.98412282115,40.542508313179,0,221.15731435925,0,0
185,11,141.47474507012,121.65050366022,0,0,209.46962628476,0,0,143.26832686451,0
186,25,0,179.27442644664,0,307.82032290904,23.649796516021,199.77013484541,0,0,188.13965985277
187,20,18.189610080444,68.29501959872,2.5584027764172,0,27.028338875453,0,94.781706153964,194.75538183144,92.527701566938
188,17,0,57.62392278642,0,47.356972755238,0,0,0,96.25840711209,0
189,14,0,0,230.25624987755,0,0,0,217.99792415412,174.60827336612,0
190,14,99.032321549085,0,56.284861081179,0,287.17610055169,213.45302079373,167.447680872,4.4771352145158,3.0842567188979
191,27,0,0,0,43.974331844149,0,199.77013484541,0,29.101378894353,0
192,18,115.20086384281,123.78472302268,0,0,6.7570847188632,180.61409451777,0,0,141.8758090693
193,30,0,130.18738111006,0,0,0,221.66275236272,0,82.827001468543,40.095337345673
194,30,84.884847042073,0,7.6752083292517,84.56602277721,0,0,53.709633487246,105.21267754112,0
195,24,72.758440321777,198.48240070878,0,0,182.44128740931,46.521812224275,255.9106066157,0,0
196,20,194.02250752474,25.61063234952,0,0,0,93.043624448549,18.956341230793,89.542704290316,107.94898516143
197,20,26.273881227308,2.13421936246,230.25624987755,111.62715006592,0,21.892617517306,0,141.02975925725,0
198,22,0,4.26843872492,0,0,47.299593032043,125.88255072451,230.63548497465,82.827001468543,277.58310470081
199,29,189.98037195131,0,0,0,0,0,300.14206948755,0,0
200,13,38.400287947604,76.831897048561,0,0,101.35627078295,169.66778575912,0,0,0
201,12,129.34833834982,76.831897048561,0,0,0,0,312.77963030808,53.72562257419,0
202,28,0,113.11362621038,0,111.62715006592,121.62752493954,0,0,0,246.74053751183
203,27,143.49581285684,117.3820649353,0,0,125.00606729897,0,0,24.624243679837,234.40351063624
204,11,187.95930416459,0,0,0,104.73481314238,0,0,0,154.2128359449
205,22,0,194.21396198386,133.0369443737,0,155.41294853385,95.780201638212,309.62024010295,31.339946501611,0
206,28,0,207.01927815862,133.0369443737,0,138.5202367367,62.941275362254,0,0,0
207,13,16.168542293728,87.502993860861,0,216.48901830966,23.649796516021,158.72147700047,0,0,0
208,25,0,162.20067154696,35.817638869841,158.98412282115,0,35.575503465622,211.67914374385,85.0655690758,0
209,11,97.011253762369,0,0,0,60.813762469769,123.14597353484,0,0,0
210,27,0,17.07375489968,0,0,145.27732145556,0,145.33194943608,64.918460610479,9.2527701566938
211,11,111.15872826938,0,76.752083292517,0,33.785423594316,232.60906112137,0,2.2385676072579,172.71837625828
212,28,0,0,133.0369443737,284.14183653143,111.49189786124,0,0,0,0
213,25,167.74862629743,0,0,57.504895488503,0,188.82382608676,0,0,0
214,13,10.10533893358,0,196.99701378413,0,273.66193111396,180.61409451777,0,174.60827336612,0
215,18,139.45367728341,128.0531617476,0,0,0,0,0,49.248487359674,0
216,21,40.42135573432,108.84518748546,166.29618046712,67.652818221768,0,0,0,0,0
217,20,0,0,237.9314582068,0,0,0,189.56341230793,0,197.39243000947
218,26,48.505626881184,0,10.233611105669,287.52447744251,0,0,145.33194943608,82.827001468543,129.53878219371
219,15,32.337084587456,0,0,0,331.0971512243,268.184564587,12.637560820529,0,0
220,20,0,108.84518748546,20.467222211338,263.8459910649,0,268.184564587,41.072072666718,20.147108465321,111.03324188033
221,19,14.147474507012,0,0,16.913204555442,128.3846096584,0,0,158.93830011531,0
222,12,179.87503301773,34.14750979936,204.67222211338,0,0,0,236.95426538491,210.42535508224,58.600877659061
223,11,0,32.0132904369,0,50.739613666326,50.678135391474,0,0,0,0
224,25,135.41154170997,0,0,3.3826409110884,0,0,0,199.23251704595,0
225,21,0,0,0,0,0,202.50671203508,0,100.73554232661,188.13965985277
226,20,88.926982615505,0,0,0,0,57.468120982927,145.33194943608,120.88265079193,234.40351063624
227,10,64.674169174912,213.421936246,5.1168055528345,0,135.14169437726,10.946308758653,199.04158292333,0,33.926823907877
228,17,0,0,0,0,297.31172762998,0,0,0,191.22391657167
229,15,0,0,0,40.591690933061,0,0,88.4629257437,0,138.79155235041
230,27,0,0,0,3.3826409110884,0,0,154.81012005148,17.908540858063,0
231,22,0,0,0,0,317.58298178657,0,0,0,0
232,11,198.06464309817,0,76.752083292517,0,0,0,0,0,215.89797032285
233,26,196.04357531145,0,110.01131938594,0,192.5769144876,0,0,192.51681422418,181.97114641498
234,23,163.706490724,196.34818134632,66.518472186848,91.331304599387,0,155.9848998108,123.21621800015,0,89.44344484804
235,28,0,115.24784557284,0,13.530563644354,324.34006650543,76.62416131057,78.984755128304,0,160.38134938269
236,28,0,0,227.69784710113,108.24450915483,199.33399920647,51.994966603601,3.1593902051321,145.50689447176,0
237,12,125.30620277639,0,253.28187486531,91.331304599387,0,183.35067170744,303.30145969269,0,18.505540313388
238,19,119.24299941624,151.52957473466,138.15374992653,0,0,43.785235034611,0,0,111.03324188033
239,11,50.5266946679,64.0265808738,135.59534715011,0,209.46962628476,0,126.37560820529,145.50689447176,0
240,23,0,0,240.48986098322,226.63694104292,0,0,110.57865717963,96.25840711209,0
241,17,74.779508108493,42.6843872492,12.792013882086,233.4022228651,135.14169437726,205.24328922474,211.67914374385,96.25840711209,0
242,28,171.79076187086,117.3820649353,163.7377776907,104.86186824374,111.49189786124,109.46308758653,0,181.32397618789,0
243,28,0,0,81.868888845351,0,0,139.56543667282,161.12890046174,73.872731039511,0
244,14,117.22193162953,78.966116411021,17.908819434921,192.81053193204,327.71860886487,197.03355765575,53.709633487246,201.47108465321,0
245,12,66.695236961628,0,0,104.86186824374,97.977728423517,0,0,105.21267754112,0
246,12,0,151.52957473466,191.88020823129,98.096586421564,0,0,113.73804738476,185.80111140241,0
247,14,44.463491307752,185.67708453402,235.37305543038,243.55014559836,67.570847188632,0,0,0,0
248,11,0,0,0,0,0,0,0,0,0
249,23,60.63203360148,49.08704533658,179.08819434921,260.46335015381,101.35627078295,0,0,0,135.70729563151
250,29,50.5266946679,0,115.12812493878,0,94.599186064085,199.77013484541,15.796951025661,170.1311381516,0
251,10,0,128.0531617476,0,67.652818221768,0,0,312.77963030808,179.08540858063,0
252,13,0,85.368774498401,227.69784710113,0,283.79755819226,54.731543793264,88.4629257437,0,289.92013157641
253,12,36.379220160888,0,0,23.678486377619,141.89877909613,0,56.869023692379,53.72562257419,111.03324188033
254,11,0,0,69.076874963265,0,266.9048463951,221.66275236272,0,33.578514108869,0
255,24,56.589898028048,0,232.81465265397,84.56602277721,0,0,0,0,92.527701566938
256,25,0,0,0,0,199.33399920647,0,75.825364923171,138.79119164999,240.57202407404
257,24,119.24299941624,0,140.71215270295,240.16750468728,118.24898258011,103.9899332072,0,120.88265079193,166.54986282049
258,15,0,59.75814214888,171.41298601995,206.34109557639,87.842101345222,243.55536988003,0,0,0
259,10,143.49581285684,0,237.9314582068,118.39243188809,283.79755819226,0,268.54816743623,183.56254379515,0
260,11,0,0,0,0,70.949389548064,0,53.709633487246,0,98.696215004734
261,18,117.22193162953,172.87176835926,120.24493049161,317.96824564231,0,38.312080655285,0,0,0
262,21,0,17.07375489968,0,108.24450915483,6.7570847188632,0,0,0,12.337026875592
263,11,56.589898028048,181.4086458091,84.427291621768,0,0,180.61409451777,0,58.202757788706,0
264,24,4.042135573432,0,0,43.974331844149,0,0,249.59182620544,0,212.81371360396
265,10,46.484559094468,0,0,287.52447744251,236.49796516021,0,0,100.73554232661,61.685134377959
266,11,62.653101388196,0,230.25624987755,0,0,84.83389287956,278.02633805163,0,0
267,11,0,42.6843872492,0,0,229.74088044135,0,0,0,67.853647815754
268,10,78.821643681925,0,214.90583321905,27.061127288707,293.93318527055,0,0,0,107.94898516143
269,15,0,164.33489090942,110.01131938594,172.51468646551,0,0,167.447680872,0,117.20175531812
270,18,0,0,217.46423599546,74.418100043945,121.62752493954,175.14094013845,0,0,259.07756438743
271,29,0,0,181.64659712562,162.36676373224,0,0,120.05682779502,0,0
272,10,165.72755851071,0,0,67.652818221768,0,57.468120982927,208.51975353872,123.12121839918,107.94898516143
273,10,0,0,0,0,145.27732145556,84.83389287956,0,0,0
274,26,194.02250752474,53.3554840615,166.29618046712,0,310.82589706771,0,0,0,0
275,15,200.08571088489,196.34818134632,171.41298601995,0,16.892711797158,0,221.15731435925,0,255.99330766853
276,26,179.87503301773,0,0,240.16750468728,0,103.9899332072,88.4629257437,0,0
277,13,0,0,189.32180545487,91.331304599387,229.74088044135,0,0,181.32397618789,188.13965985277
278,13,121.26406720296,51.22126469904,0,50.739613666326,64.192304829201,0,0,0,141.8758090693
279,20,0,0,115.12812493878,0,0,0,151.65072984634,38.055649323384,98.696215004734
280,20,149.55901621699,36.28172916182,0,0,168.92711797158,0,123.21621800015,76.111298646769,117.20175531812
281,21,10.10533893358,100.30831003562,0,223.25430013183,0,0,110.57865717963,0,0
282,20,97.011253762369,0,66.518472186848,334.88145019775,125.00606729897,0,0,125.35978600644,0
283,11,26.273881227308,0,122.80333326803,0,0,262.71141020767,262.22938702597,0,0
284,19,105.09552490923,96.039871310701,0,202.9584546653,0,0,0,0,0
285,14,70.737372535061,151.52957473466,0,98.096586421564,30.406881234885,123.14597353484,208.51975353872,0,0
286,11,0,0,0,0,0,197.03355765575,0,136.55262404273,0
287,19,0,0,0,334.88145019775,0,87.570470069223,0,223.85676072579,0
288,10,101.0533893358,10.6710968123,0,246.93278650945,0,155.9848998108,0,0,0
289,22,42.442423521036,0,0,0,0,221.66275236272,0,38.055649323384,243.65628079294
290,17,0,0,0,121.77507279918,30.406881234885,0,116.89743758989,208.18678747499,0
291,22,0,0,161.17937491429,0,165.54857561215,98.516778827876,0,163.41543532983,0
292,19,0,51.22126469904,48.609652751927,0,3.3785423594316,188.82382608676,0,217.14105790402,0
293,15,159.66435515057,155.79801345958,243.04826375964,0,206.09108392533,0,0,0,0
294,10,0,175.00598772172,0,0,246.63359223851,16.419463137979,107.41926697449,0,0
295,25,12.126406720296,0,0,223.25430013183,0,0,0,0,0
296,12,0,98.174090673161,0,0,260.14776167623,60.204698172591,0,0,123.37026875592
297,19,0,0,145.82895825578,0,6.7570847188632,0,0,0,0
298,23,0,0,0,0,0,134.0922822935,265.3887772311,0,0
299,18,0,0,2.5584027764172,175.8973273766,155.41294853385,117.67281915552,0,179.08540858063,0
300,26,0,0,153.50416658503,0,141.89877909613,0,0,190.27824661692,144.9600657882
